ID,TEXT,LABELS,INCLUDED,TRANSLATED
619,"What was Rabia Anum trying to prove by humiliating Mohsin Abbas Haider during a live TV show
Han bhae ap moral high ground k Burj Khalifa pe charhi hui hain , Pehlay hi mana kr deti
Drama krne ki kia zarorat thi","{'id': '619', 'text': 'What was Rabia Anum trying to prove by humiliating Mohsin Abbas Haider during a live TV show\nHan bhae ap moral high ground k Burj Khalifa pe charhi hui hain , Pehlay hi mana kr deti\nDrama krne ki kia zarorat thi', 'labels': [{'start_index': '0', 'end_index': '211', 'text_fragment': 'What was Rabia Anum trying to prove by humiliating Mohsin Abbas Haider during a live TV show\nHan bhae ap moral high ground k Burj Khalifa pe charhi hui hain , Pehlay hi mana kr deti\nDrama krne ki kia zarorat thi', 'technique': 'Smears'}, {'start_index': '93', 'end_index': '156', 'text_fragment': 'Han bhae ap moral high ground k Burj Khalifa pe charhi hui hain', 'technique': 'Exaggeration/Minimisation'}]}",0,"What was Rabia Anam trying to prove by humiliating Mohsin Abbas Haider during the live TV show?
Hahn Bhaiya is sitting on the Burj Khalifa of Mural Ground, she would have already accepted
What was the need to pretend?"
620,"Once our forensic sir said : rape ko prove krna mushkil hi aur rape ko deny krna us e b ziada mushkil hai. Same is the case of domestic abuse now.
Makes me pretty confused in mohsin abbas haider, feroze khan case. May the real culprits face karma in this world and hereafter","{'id': '620', 'text': 'Once our forensic sir said : rape ko prove krna mushkil hi aur rape ko deny krna us e b ziada mushkil hai. Same is the case of domestic abuse now.\nMakes me pretty confused in mohsin abbas haider, feroze khan case. May the real culprits face karma in this world and hereafter', 'labels': [{'start_index': '0', 'end_index': '212', 'text_fragment': 'Once our forensic sir said : rape ko prove krna mushkil hi aur rape ko deny krna us e b ziada mushkil hai. Same is the case of domestic abuse now.\nMakes me pretty confused in mohsin abbas haider, feroze khan case', 'technique': 'Doubt'}, {'start_index': '127', 'end_index': '141', 'text_fragment': 'domestic abuse', 'technique': 'Loaded Language'}, {'start_index': '29', 'end_index': '33', 'text_fragment': 'rape', 'technique': 'Loaded Language'}, {'start_index': '29', 'end_index': '33', 'text_fragment': 'rape', 'technique': 'Loaded Language'}]}",0,"Once our forensic scientist said: Rape is hard to prove and rape is harder to deny. Now the same is true of domestic abuse.
The Mohsin Abbas Haider, Feroze Khan case has left me quite confused. The real criminals have mercy in this world and in the hereafter."
621,Oho munnay mohsin abbas ko humiliate krdiaa. Oho bht sad scenes hgye yeh tou. Obviously woh baby bechara tou masoom. He never apologised but yess gave his wife literal gandi galiyan on social media publicly. So no sweetie it wasn’t a private matter,"{'id': '621', 'text': 'Oho munnay mohsin abbas ko humiliate krdiaa. Oho bht sad scenes hgye yeh tou. Obviously woh baby bechara tou masoom. He never apologised but yess gave his wife literal gandi galiyan on social media publicly. So no sweetie it wasn’t a private matter', 'labels': [{'start_index': '0', 'end_index': '248', 'text_fragment': 'Oho munnay mohsin abbas ko humiliate krdiaa. Oho bht sad scenes hgye yeh tou. Obviously woh baby bechara tou masoom. He never apologised but yess gave his wife literal gandi galiyan on social media publicly. So no sweetie it wasn’t a private matter', 'technique': 'Smears'}, {'start_index': '168', 'end_index': '181', 'text_fragment': 'gandi galiyan', 'technique': 'Loaded Language'}, {'start_index': '214', 'end_index': '221', 'text_fragment': 'sweetie', 'technique': 'Name calling/Labeling'}, {'start_index': '4', 'end_index': '23', 'text_fragment': 'munnay mohsin abbas', 'technique': 'Name calling/Labeling'}, {'start_index': '92', 'end_index': '96', 'text_fragment': 'baby', 'technique': 'Name calling/Labeling'}]}",0,"Oh man, humiliate Mohsin Abbas. Oh, what a sad scene. Obviously, the poor child is innocent. He never apologized but did verbally abuse his wife on social media. So no honey it wasn't a private matter."
622,this is not funny??? larkiyan match dekhne jati hain and you guys take ss of them and then y all make memes on it without their consent apni maa behnon ko hi dehan mein rkhlia kro ye krne se pehle,,0,"Isn't that funny? larkiyan match dekhne jati hai and you guys take their ss and then you all make memes on it without their consent, Aapni Ma Behnon ko He dehan Mein Rkhlia Kro Ye Krne Se Pahle"
623,"Bhai jis World Cup mein Pak jaisi team sabse pahle final mein pahuchi hai, us tournament ki koi value nahi hai.","{'id': '623', 'text': 'Bhai jis World Cup mein Pak jaisi team sabse pahle final mein pahuchi hai, us tournament ki koi value nahi hai.', 'labels': [{'start_index': '0', 'end_index': '111', 'text_fragment': 'Bhai jis World Cup mein Pak jaisi team sabse pahle final mein pahuchi hai, us tournament ki koi value nahi hai.', 'technique': 'Exaggeration/Minimisation'}]}",0,"Bro, in the World Cup where a team like Pak has reached the final for the first time, we have no value in the tournament."
624,We knew it. And nation stands with Imran Khan except patwaris. Hr saazish nakaam hogi.,"{'id': '624', 'text': 'We knew it. And nation stands with Imran Khan except patwaris. Hr saazish nakaam hogi.', 'labels': [{'start_index': '0', 'end_index': '86', 'text_fragment': 'We knew it. And nation stands with Imran Khan except patwaris. Hr saazish nakaam hogi.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '53', 'end_index': '61', 'text_fragment': 'patwaris', 'technique': 'Name calling/Labeling'}]}",0,We knew it. And the nation stands with Imran Khan apart from Patwaris. Hr Saazish Nakaam Hogi.
625,Bharway memes tum humari chura kar videos banate hou aur tweet se gand jal jati hai,"{'id': '625', 'text': 'Bharway memes tum humari chura kar videos banate hou aur tweet se gand jal jati hai', 'labels': [{'start_index': '0', 'end_index': '7', 'text_fragment': 'Bharway', 'technique': 'Name calling/Labeling'}, {'start_index': '0', 'end_index': '7', 'text_fragment': 'Bharway', 'technique': 'Loaded Language'}, {'start_index': '0', 'end_index': '83', 'text_fragment': 'Bharway memes tum humari chura kar videos banate hou aur tweet se gand jal jati hai', 'technique': 'Smears'}, {'start_index': '66', 'end_index': '70', 'text_fragment': 'gand', 'technique': 'Loaded Language'}]}",0,"Bharve memes, you make videos by stealing ours and tweets burn your ass"
626,Sir aap na sirf aapni team par hi analysis karo sirf aapni team tumne kaun se jhande gaad diye bolo na sirf tumhara luck hai aabhi ke time me jaab lack nahi hota na to aap ki team Zimbabwe se nahi harti aur ha na to hamare player ki tarif Karo aru Indian players ki to baat hi no,,1,"Sir, don't you, surf, analyze your team, sir, tell me which flags have been raised by your team, no, surf, it's your luck. At present, when there is no deficit, your team does not lose to Zimbabwe and do not play. Come on, Indians. Not hi players."
627,Ohh hoo ap indian just Zim Bangladesh or Netherlands se hi Jeet skty ho wo match hum jeete hi NH wo to bucho ka khel hai hum bari team ko bacho ki trah harate south Africa new Zealand aur england.,"{'id': '627', 'text': 'Ohh hoo ap indian just Zim Bangladesh or Netherlands se hi Jeet skty ho wo match hum jeete hi NH wo to bucho ka khel hai hum bari team ko bacho ki trah harate south Africa new Zealand aur england.', 'labels': [{'start_index': '0', 'end_index': '196', 'text_fragment': 'Ohh hoo ap indian just Zim Bangladesh or Netherlands se hi Jeet skty ho wo match hum jeete hi NH wo to bucho ka khel hai hum bari team ko bacho ki trah harate south Africa new Zealand aur england.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '68', 'text_fragment': 'Ohh hoo ap indian just Zim Bangladesh or Netherlands se hi Jeet skty', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '81', 'end_index': '196', 'text_fragment': 'hum jeete hi NH wo to bucho ka khel hai hum bari team ko bacho ki trah harate south Africa new Zealand aur england.', 'technique': 'Exaggeration/Minimisation'}]}",0,oh ho ap indian only zim bangladesh or netherland jeet sketti ho wo match hum jite hai nh wo to bacchu ka game hai hum bari team ko bacchu ki terah harte south africa new zealand and england.
628,Aap chup rho ..jyada uchalo mtt ..apne phele hi bola tha ki aap bhi deserve nhi krte ho jeetna ..Abhi bhi nhi krte ho ..Bowling se haar mtch nhi jeeta jata ..Aao abhi final mai toss jeet ke batting krke btao phir manege pak ko ..,,1,You shut up. Butto then asked Pak..
629,Bhai ye apnay bowlers ki economy sanbhaal le ham apni country ki bhi sanbhaal hi legay,"{'id': '629', 'text': 'Bhai ye apnay bowlers ki economy sanbhaal le ham apni country ki bhi sanbhaal hi legay', 'labels': [{'start_index': '0', 'end_index': '86', 'text_fragment': 'Bhai ye apnay bowlers ki economy sanbhaal le ham apni country ki bhi sanbhaal hi legay', 'technique': 'Presenting Irrelevant Data (Red Herring)'}]}",0,"Brother, take care of the economy of our bowlers, let us take care of our country too"
630,Humour me ye chalta hai lkn agar kesee pakistanii ko khushee huwee hai k PM ko wo gaalian de rahe tu they need to consult a psychiatrist. Ikhtelaaf serf apne had tak baaqee dunya kelea hum aik hain,,1,"Joke you go, Pakistanis are happy they are abusing KPM, you need to consult a psychiatrist. Sincere service is left to ourselves, we are one for the world"
631,Hamry mulk ki economy ki fikar choro tmhry mulk ka hum sy bhi bura haal h toilet banao toilet pehly tm,"{'id': '631', 'text': 'Hamry mulk ki economy ki fikar choro tmhry mulk ka hum sy bhi bura haal h toilet banao toilet pehly tm', 'labels': [{'start_index': '0', 'end_index': '102', 'text_fragment': 'Hamry mulk ki economy ki fikar choro tmhry mulk ka hum sy bhi bura haal h toilet banao toilet pehly tm', 'technique': 'Presenting Irrelevant Data (Red Herring)'}, {'start_index': '0', 'end_index': '73', 'text_fragment': 'Hamry mulk ki economy ki fikar choro tmhry mulk ka hum sy bhi bura haal h', 'technique': 'Exaggeration/Minimisation'}]}",0,"Thieves worry about the economy of our country, your country is also in a bad state, build a toilet, first TM."
632,"Ye agr koi ACTRESS hoti tou ab tak ban Netflix ki hashtags chal parri hotin. Ab tak iss ko Pakistan pe aanay waalay azaab ki waja bta diya jaata. Ab tak ye aik national issue hota.. Lekin kyun K ye koi aurat nahi hai, aik admi Humayun Saeed hai, iss liye chill scenezz phir chahay it weighs EXACTLY the same- so here I am gonna ask because no one else is asking- Is this Islamic Republic of Pakistan?","{'id': '632', 'text': 'Ye agr koi ACTRESS hoti tou ab tak ban Netflix ki hashtags chal parri hotin. Ab tak iss ko Pakistan pe aanay waalay azaab ki waja bta diya jaata. Ab tak ye aik national issue hota.. Lekin kyun K ye koi aurat nahi hai, aik admi Humayun Saeed hai, iss liye chill scenezz phir chahay it weighs EXACTLY the same- so here I am gonna ask because no one else is asking- Is this Islamic Republic of Pakistan?', 'labels': [{'start_index': '0', 'end_index': '400', 'text_fragment': 'Ye agr koi ACTRESS hoti tou ab tak ban Netflix ki hashtags chal parri hotin. Ab tak iss ko Pakistan pe aanay waalay azaab ki waja bta diya jaata. Ab tak ye aik national issue hota.. Lekin kyun K ye koi aurat nahi hai, aik admi Humayun Saeed hai, iss liye chill scenezz phir chahay it weighs EXACTLY the same- so here I am gonna ask because no one else is asking- Is this Islamic Republic of Pakistan?', 'technique': 'Doubt'}, {'start_index': '116', 'end_index': '121', 'text_fragment': 'azaab', 'technique': 'Loaded Language'}]}",0,"If it is an actress, till now the ban is done by the hashtags of Netflix. Till now he is given the rightful son of the doom that has come upon Pakistan. Until now this is a national issue.. Why not write there is no woman, one man is Humayun Saeed, so chill sens then even if he weighs exactly the same - so here I am going to ask because no one else has asked. Is. This Islamic Republic of Pakistan?"
633,"They started acting humble since they were out of form as a unit.. warna ye wahi yakk hain, let them be what they were and see.","{'id': '633', 'text': 'They started acting humble since they were out of form as a unit.. warna ye wahi yakk hain, let them be what they were and see.', 'labels': [{'start_index': '0', 'end_index': '127', 'text_fragment': 'They started acting humble since they were out of form as a unit.. warna ye wahi yakk hain, let them be what they were and see.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '64', 'text_fragment': 'They started acting humble since they were out of form as a unit', 'technique': 'Causal Oversimplification'}, {'start_index': '81', 'end_index': '85', 'text_fragment': 'yakk', 'technique': 'Name calling/Labeling'}]}",0,They started showing humility when they were out of form as a unit.
634,omg aena khan with-- so what?? is she with twada piyo? twada vro?? paki awaam so lifeless it sometimes baffles me,,1,omg aena khan with-- so what?? Is he with Tada Pyo? what you want?? The pure public is so lifeless that sometimes it amazes me.
635,kal final hai idhar neend haram hui pari aur awam ko bs Aena khan ki ass grabbing se masla hai.,"{'id': '635', 'text': 'kal final hai idhar neend haram hui pari aur awam ko bs Aena khan ki ass grabbing se masla hai.', 'labels': [{'start_index': '0', 'end_index': '95', 'text_fragment': 'kal final hai idhar neend haram hui pari aur awam ko bs Aena khan ki ass grabbing se masla hai.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '20', 'end_index': '31', 'text_fragment': 'neend haram', 'technique': 'Loaded Language'}, {'start_index': '69', 'end_index': '81', 'text_fragment': 'ass grabbing', 'technique': 'Loaded Language'}]}",0,Tomorrow is the finale of Eadhar Nain Haram Hoi Prei and the public is having trouble with holding BS Anna Khan's ass.
636,Jin jin ko aena khan pe crush hai woh mentally sick hain,"{'id': '636', 'text': 'Jin jin ko aena khan pe crush hai woh mentally sick hain', 'labels': [{'start_index': '0', 'end_index': '56', 'text_fragment': 'Jin jin ko aena khan pe crush hai woh mentally sick hain', 'technique': 'Name calling/Labeling'}, {'start_index': '0', 'end_index': '56', 'text_fragment': 'Jin jin ko aena khan pe crush hai woh mentally sick hain', 'technique': 'Exaggeration/Minimisation'}]}",0,Those who have a crush on Anna Khan are mentally ill.
637,Abeyyyy Kuch research karlo . Yh Inka photoshoot howa tha Pakistan ke leading magazine ke lye (Hello Pakistan) She is with someone else . Apni cricket ke haar ko chupane ke lye propaganda to mt karo,"{'id': '637', 'text': 'Abeyyyy Kuch research karlo . Yh Inka photoshoot howa tha Pakistan ke leading magazine ke lye (Hello Pakistan) She is with someone else . Apni cricket ke haar ko chupane ke lye propaganda to mt karo', 'labels': [{'start_index': '0', 'end_index': '198', 'text_fragment': 'Abeyyyy Kuch research karlo . Yh Inka photoshoot howa tha Pakistan ke leading magazine ke lye (Hello Pakistan) She is with someone else . Apni cricket ke haar ko chupane ke lye propaganda to mt karo', 'technique': 'Presenting Irrelevant Data (Red Herring)'}]}",0,Do some research now. It was her photo shoot for a leading Pakistani magazine (Hello Pakistan) she is with someone else. Propaganda to MT to hide your cricket necklace
638,So you people will only dance on indian song. khud bhi apna kuch le ao... lanat,"{'id': '638', 'text': 'So you people will only dance on indian song. khud bhi apna kuch le ao... lanat', 'labels': [{'start_index': '0', 'end_index': '70', 'text_fragment': 'So you people will only dance on indian song. khud bhi apna kuch le ao', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '74', 'end_index': '79', 'text_fragment': 'lanat', 'technique': 'Name calling/Labeling'}]}",0,So you guys will only dance to Indian songs. Bring some of your own...wool
639,"Sara India jab Pasoori pe naach raha tha tab Tu bhang pee k soya tha??? Don't speak Hate always its not Good for Your Health,","{'id': '639', 'text': ""Sara India jab Pasoori pe naach raha tha tab Tu bhang pee k soya tha??? Don't speak Hate always its not Good for Your Health,"", 'labels': [{'start_index': '0', 'end_index': '68', 'text_fragment': 'Sara India jab Pasoori pe naach raha tha tab Tu bhang pee k soya tha', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '45', 'end_index': '69', 'text_fragment': 'Tu bhang pee k soya tha?', 'technique': 'Smears'}]}",0,"When the whole of India was dancing on pasori, the Tab was sleeping with cannabis in front of it??? Don't always talk hate it's not good for your health"
640,"Tum jeeto ya haro suno hamay tumsay pyar hai
But atleast we know how to loose with grace...","{'id': '640', 'text': 'Tum jeeto ya haro suno hamay tumsay pyar hai\nBut atleast we know how to loose with grace...', 'labels': [{'start_index': '0', 'end_index': '44', 'text_fragment': 'Tum jeeto ya haro suno hamay tumsay pyar hai', 'technique': 'Slogans'}]}",0,"Win or lose, we love you.
But at least we know how to lose with grace..."
641,hamari values itni zabardast hain . . . we shoot transgenders when we see them . . . and you are telling us that someone made a movie on transgenders. shame on you.,,1,hamari values itni zabardast coat. . . We shoot transgender people on sight. . . And you are telling us that someone has made a film on transgenders. shame on you
642,Shoaib Malik aur Sania Mirza ky divorce ki news srf aur srf unka naya show promotion ky liye chalayi gayi thi Never believe on rumours i repeat never.,"{'id': '642', 'text': 'Shoaib Malik aur Sania Mirza ky divorce ki news srf aur srf unka naya show promotion ky liye chalayi gayi thi Never believe on rumours i repeat never.', 'labels': [{'start_index': '0', 'end_index': '110', 'text_fragment': 'Shoaib Malik aur Sania Mirza ky divorce ki news srf aur srf unka naya show promotion ky liye chalayi gayi thi ', 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '110', 'text_fragment': 'Shoaib Malik aur Sania Mirza ky divorce ki news srf aur srf unka naya show promotion ky liye chalayi gayi thi ', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '110', 'text_fragment': 'Shoaib Malik aur Sania Mirza ky divorce ki news srf aur srf unka naya show promotion ky liye chalayi gayi thi ', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '110', 'end_index': '150', 'text_fragment': 'Never believe on rumours i repeat never.', 'technique': 'Repetition'}]}",0,Shoaib Malik and Sania Mirza Divorce News SRF And Why SRF Their New Show Promotion Went Never Never Believe Rumors I Never Repeated.
643,Ppl like Maria B are happy talking abt islamic values cuz they know their wealth & status protects their catwalks from the same fire that theyre setting ablaze. Aur mulk ki cultural growth ki kya hi parva when you can fly out to europe everytime ur kids are bored.,"{'id': '643', 'text': 'Ppl like Maria B are happy talking abt islamic values cuz they know their wealth & status protects their catwalks from the same fire that theyre setting ablaze. Aur mulk ki cultural growth ki kya hi parva when you can fly out to europe everytime ur kids are bored.', 'labels': [{'start_index': '0', 'end_index': '81', 'text_fragment': 'Ppl like Maria B are happy talking abt islamic values cuz they know their wealth ', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '81', 'text_fragment': 'Ppl like Maria B are happy talking abt islamic values cuz they know their wealth ', 'technique': 'Presenting Irrelevant Data (Red Herring)'}, {'start_index': '161', 'end_index': '264', 'text_fragment': 'Aur mulk ki cultural growth ki kya hi parva when you can fly out to europe everytime ur kids are bored.', 'technique': 'Exaggeration/Minimisation'}]}",0,People like Maria B are happy to talk about Islamic values because they know that their wealth and status protect their catwalks from the very fire in which they are burning. And who cares about the cultural development of a country when you can fly to Europe every time your kids are bored.
644,The people of Pakistan had no problem with the release of 'Kundi Na Kharka' neither its item songs. That did not threaten Maria B's family value,,1,The Pakistani public had no problem with the release of 'Kandi Nah Kharka' and neither did its item songs. This did not threaten the family value of Maria B.
645,Divorce ki khabar sach hai? ye phly se shoot kiya gya hua hai?,"{'id': '645', 'text': 'Divorce ki khabar sach hai? ye phly se shoot kiya gya hua hai?', 'labels': [{'start_index': '0', 'end_index': '62', 'text_fragment': 'Divorce ki khabar sach hai? ye phly se shoot kiya gya hua hai?', 'technique': 'Doubt'}, {'start_index': '0', 'end_index': '7', 'text_fragment': 'Divorce', 'technique': 'Loaded Language'}]}",0,Is the divorce news true? Have you been shooting from Philly?
646,A brave spirited fight by Pakistan. 5 wickets toh liye,,0,A brave fight by Pakistan. 5 wickets taken
647,"92 main humne jeeta tha , aur ab unho ne jeet lia , Unka badla pora hogya..
Ab agr aapki baat kre na ,to 170-0 aapke crickters ki 7 Nasle bhi lagi rahe na tb bhi england ko aisi mout nahi mar skti , jaisi mout england ne aapko mari hai","{'id': '647', 'text': '92 main humne jeeta tha , aur ab unho ne jeet lia , Unka badla pora hogya..\nAb agr aapki baat kre na ,to 170-0 aapke crickters ki 7 Nasle bhi lagi rahe na tb bhi england ko aisi mout nahi mar skti , jaisi mout england ne aapko mari hai', 'labels': [{'start_index': '178', 'end_index': '182', 'text_fragment': 'mout', 'technique': 'Loaded Language'}, {'start_index': '178', 'end_index': '182', 'text_fragment': 'mout', 'technique': 'Loaded Language'}, {'start_index': '188', 'end_index': '197', 'text_fragment': 'mar skti ', 'technique': 'Loaded Language'}, {'start_index': '76', 'end_index': '235', 'text_fragment': 'Ab agr aapki baat kre na ,to 170-0 aapke crickters ki 7 Nasle bhi lagi rahe na tb bhi england ko aisi mout nahi mar skti , jaisi mout england ne aapko mari hai', 'technique': 'Exaggeration/Minimisation'}]}",0,"In 92 we won, and now they won't win, their change will be complete..
Now, if you don't speak, 170-0 even if 7 generations of your cricketers continue, even then England could not die such a death, as England did to you."
648,"Pakistan ka wicketkeeper baura gaya tha...
jo ball uske pass aa rahi thi uspe apeal kar raha tha aur jo fielders k pass jaa rahi thi uspe catch it chilla raha tha",,1,"Pakistan's wicketkeeper was sacked...
The ball coming to him was Spey Appealing and the ball going to the fielders was Uspey Catching It."
649,Khan doesn't need nation's attention. we 20 crore nations are already with kaptaan Imran Khan so jo yeh sochta hai kay khan nay attention kay liye kiya. Zara ussay bibi murder yaad diladein PPP specially Zardari nay kese attention aur votes kay liye bibi ko marwaya.,"{'id': '649', 'text': ""Khan doesn't need nation's attention. we 20 crore nations are already with kaptaan Imran Khan so jo yeh sochta hai kay khan nay attention kay liye kiya. Zara ussay bibi murder yaad diladein PPP specially Zardari nay kese attention aur votes kay liye bibi ko marwaya."", 'labels': [{'start_index': '0', 'end_index': '266', 'text_fragment': ""Khan doesn't need nation's attention. we 20 crore nations are already with kaptaan Imran Khan so jo yeh sochta hai kay khan nay attention kay liye kiya. Zara ussay bibi murder yaad diladein PPP specially Zardari nay kese attention aur votes kay liye bibi ko marwaya."", 'technique': 'Smears'}, {'start_index': '0', 'end_index': '93', 'text_fragment': ""Khan doesn't need nation's attention. we 20 crore nations are already with kaptaan Imran Khan"", 'technique': 'Exaggeration/Minimisation'}, {'start_index': '169', 'end_index': '175', 'text_fragment': 'murder', 'technique': 'Loaded Language'}, {'start_index': '258', 'end_index': '265', 'text_fragment': 'marwaya', 'technique': 'Loaded Language'}, {'start_index': '75', 'end_index': '93', 'text_fragment': 'kaptaan Imran Khan', 'technique': 'Name calling/Labeling'}]}",0,"Khan does not need the attention of the nation. We 20 crore nations are already with Captain Imran Khan, so who thinks that Khan will not pay attention. Zara reminded him of Bibi murder, PPP especially Zardari killed Bibi for attention and votes."
650,ab kahein Khareef party ke aqalmand ye na kah dein k makeup kiya gya hai,,1,"Now somewhere, wise people of the Sharif party, not religion, have been made up"
651,"May Allah bless you with swift recovery Khan sb. Praying tht all those who planned &executed this attack get exposed to Pakistanis &are punished severely! 
Those who doubted that you were hit by bullets: Allah kare un ke ghar walon ko aisay he zakham lagein!",,0,"May Allah Taala recover Khan sahib as soon as possible. May all those who planned and carried out this attack be exposed in front of Pakistanis and punished severely!
Those who suspected that you were shot: May Allah grant their families similar wounds!"
652,"Out of Syllabus test
*No grace marks
*Mostly students Fail
Itni mehnat!!!
MDCAT main aik student ke sath sath uski Puri faimly ki mehnat bhi Hoti Hai.We want justice",,1,"Out of syllabus test
*No grace marks.
* Most students fail.
So hard working!!!
In MDCAT, a student as well as his whole family has to work hard, we want justice"
653,Ni milega her sall inho ne yai kiya hai blame inko bhi ni ker sakte q k Pakistan me seats hi nhi hai itni zyada ab zahir si bat 2lak logo me ado ko to ni lenge balke 10 percent ko ba mushkil ye log lete hai to sab ko ghar bejne k liye kch to inho ne karna tha and inho ne kr diya,,1,"They won't get it this year. They can't even blame them. Why are there not so many seats in Pakistan? It's obvious that 2 lakh people will not take drugs, but 10% of them will be applied with difficulty. They had to do something to grow from home and they did it"
654,Pakistan itna bhenchod mulk aik movie ke peechay parra hai harr jagga tabahee mach rahi hai lekin aik film ko nahi release karna molvi par jaayein ge!!!!!,"{'id': '654', 'text': 'Pakistan itna bhenchod mulk aik movie ke peechay parra hai harr jagga tabahee mach rahi hai lekin aik film ko nahi release karna molvi par jaayein ge!!!!!', 'labels': [{'start_index': '0', 'end_index': '27', 'text_fragment': 'Pakistan itna bhenchod mulk', 'technique': 'Name calling/Labeling'}, {'start_index': '0', 'end_index': '154', 'text_fragment': 'Pakistan itna bhenchod mulk aik movie ke peechay parra hai harr jagga tabahee mach rahi hai lekin aik film ko nahi release karna molvi par jaayein ge!!!!!', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '91', 'text_fragment': 'Pakistan itna bhenchod mulk aik movie ke peechay parra hai harr jagga tabahee mach rahi hai', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '14', 'end_index': '22', 'text_fragment': 'bhenchod', 'technique': 'Loaded Language'}]}",0,"Pakistan is such a bad country that is chasing one film everywhere, but not releasing one film will go to Maulvi!!!!!"
655,Where is Maria B’s dupatta/hijab in accordance with Quran and sunnah? How are her sleeveless clothes in accordance to Quran and sunnah? What a hypocrite,"{'id': '655', 'text': 'Where is Maria B’s dupatta/hijab in accordance with Quran and sunnah? How are her sleeveless clothes in accordance to Quran and sunnah? What a hypocrite', 'labels': [{'start_index': '0', 'end_index': '152', 'text_fragment': 'Where is Maria B’s dupatta/hijab in accordance with Quran and sunnah? How are her sleeveless clothes in accordance to Quran and sunnah? What a hypocrite', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '135', 'text_fragment': 'Where is Maria B’s dupatta/hijab in accordance with Quran and sunnah? How are her sleeveless clothes in accordance to Quran and sunnah?', 'technique': 'Repetition'}, {'start_index': '143', 'end_index': '152', 'text_fragment': 'hypocrite', 'technique': 'Name calling/Labeling'}]}",0,Where is the dupatta/hijab of Maria B according to the Qur'an and Sunnah? How are sleeveless clothes according to Quran and Sunnah? What a hypocrite.
656,"Deevaron pe Khuda Rasool ka naam hai na, that’s enough clearly","{'id': '656', 'text': 'Deevaron pe Khuda Rasool ka naam hai na, that’s enough clearly', 'labels': []}",0,"God is the name of the messenger, not the walls, that is enough."
657,"There is politically correct secularised Islam and there is homeopathic non-progressive madrasa chhap Islam and then there is......
Islam.","{'id': '657', 'text': 'There is politically correct secularised Islam and there is homeopathic non-progressive madrasa chhap Islam and then there is......\nIslam.', 'labels': [{'start_index': '60', 'end_index': '107', 'text_fragment': 'homeopathic non-progressive madrasa chhap Islam', 'technique': 'Name calling/Labeling'}, {'start_index': '9', 'end_index': '46', 'text_fragment': 'politically correct secularised Islam', 'technique': 'Name calling/Labeling'}]}",0,"There is politically correct secularized Islam and homeopathic non-progressive seminary print Islam and then there is….
Islam"
658,Wo tau theek hai but why are your tits out,"{'id': '658', 'text': 'Wo tau theek hai but why are your tits out', 'labels': [{'start_index': '0', 'end_index': '42', 'text_fragment': 'Wo tau theek hai but why are your tits out', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '42', 'text_fragment': 'Wo tau theek hai but why are your tits out', 'technique': 'Presenting Irrelevant Data (Red Herring)'}, {'start_index': '34', 'end_index': '38', 'text_fragment': 'tits', 'technique': 'Loaded Language'}]}",0,"Wu Tao is thick, but why is your breast sticking out?"
659,You have no values fazool bakwasss sasti aurat,"{'id': '659', 'text': 'You have no values fazool bakwasss sasti aurat', 'labels': [{'start_index': '0', 'end_index': '46', 'text_fragment': 'You have no values fazool bakwasss sasti aurat', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '46', 'text_fragment': 'You have no values fazool bakwasss sasti aurat', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '19', 'end_index': '46', 'text_fragment': 'fazool bakwasss sasti aurat', 'technique': 'Name calling/Labeling'}]}",0,"You're worthless, worthless, cheap woman"
